Stations,RUBUNGORAB,KABUYESW,BUTAMWA,MULINDI,RWESERO,RUKOZO,RUTONGO,CYINZUZI,MUGAMBAZI,RUSIGA,BUTARO,KINONI,NTARUKA,KAGOGO,RUHUNDE,SHINGIRO,NYANGEKABEZA,KINIGI,REMERA,NEMBAPAROISSE,CYABINGO,MINAZI,MUYONGWE,JANJA,RUSHASHI,RULI,GACURABWENGE,MUGINA,KAYENZI,NYABINONI,RUGENDABARI,KIVUMU,KIBANGU,NYAMABUYE,MWENDO,GITWE,KIGOMA,KINAZI,RURANGAZI,NYAMIYAGAPAROISSE,BUSASAMANANYANZA,KARAMAGAHORORO,KIGOMA,SIMBI,NYAKIBANDA,RUBONA,GIKONKO,CYILI,MUKINDO,GAKOMA,SAVE,KANSI,KIGEMBE,CYAHINDA,RUNYOMBYI,KIBEHO,MUDASOMWATARESECTOR,GATARE,BURUHUKIRO,MUSHUBIPAROISSE,KADUHASECTOR,CYANIKAKUISHURI,KIGEMEKUISHURI,KITABITEA,NYAMATAPAROISSE,RUHUHA,JURU,KARAMA,GISHALI,MWULIRE,NZIGE,RWAMAGANA,MUSHA,KABARONDO,GAHINI,MWIRI,MUKARANGE,RWINKWAVU,NDEGO,MURUNDI,KIZIGURO,RWIMBOGO,GABIRO,GASANGE,NYAGAHANGA,NGARAMA,KABARORE,MUHURA,NYAKIGAKARAMA,KAGITUMBAGARDENFRESH,GATUNDA,MUTENDERI,SAKE,ZAZA,JARAMA,KIREHE,MUSAZA,NYAMUGALI,NYARUBUYE,MPANGA,GAHARA,MURAMBA,GATUMBA,KABAYA,MUHANDARUBAYA,NYANGE,SOVU,NYUNDO,RYABIZIGE,BUSASAMANA,KANAMA,RUGABANO,GISHYITA,RUGABANOTEA,TWUMBA,MUSHUBATI,GIHANGO,BONEZA,MURUNDAPAROISSE,RUGERA,RWANKERI,BIGOGWE,NYAMASHEKE,NTENDEZI,CYATO,KIRIMBI,KANJONGO,SHANGI,NKANKA,NYAKABUYE,MURURU,MIBIRIZI,GITEGA,KIGALIAERO,GIKONGOROMET,BYIMANA,RUBENGERAMET,GISENYIAERO,KAMEMBEAERO,BUSOGOISAE,RUHENGERIAERO,BYUMBAMET,NYAGATARE,KAWANGIRE,KIBUNGOKAZO,BUGARAMARIZ
200505,16.16194,15.52226,16.45645,13.22645,15.81355,12.12419,13.38484,12.61323,13.38484,12.12419,12.5529,11.80419,13.17774,12.87452,12.07194,8.13419,9.1,11.49677,13.08323,12.47613,14.09516,14.46355,12.78129,15.70677,13.08129,15.71032,14.64774,14.64774,16.1571,15.37129,15.03065,12.59806,15.63903,12.47484,15.24613,15.21032,14.49548,15.18387,14.16129,14.47129,14.6871,13.73871,14.35742,14.86484,14.50516,14.68645,14.47129,14.41806,14.53452,14.98129,15.49484,14.81258,14.72419,13.87226,12.75871,13.45129,11.84645,12.34645,10.59968,12.39452,12.75419,14.38935,13.51484,11.70968,16.60677,15.24323,16.51806,16.98645,16.89387,17.32387,14.98226,16.89387,14.48968,16.93387,17.43452,17.55419,16.88548,17.56355,17.05839,16.21355,15.41323,16.44613,16.69323,15.72871,14.37419,15.06484,16.38548,15.24645,15.85097,16.48,15.6871,15.7871,15.52194,16.60677,15.65323,17.13516,17.35,18.25419,17.32903,17.21548,15.74677,14.09516,13.37613,16.80806,13.37613,13.68129,10.48226,13.08516,12.99871,12.04323,12.44806,13.38516,14.86839,13.66097,10.70806,15.98677,12.79903,13.53613,13.82806,11.80839,9.13935,10.48161,13.76065,12.45581,11.87452,13.93516,13.84742,14.85968,14.35355,12.17613,14.06935,12.76161,16.54935,16.78645,14.13516,15.16903,16.51742,15.61194,15.7829,10.56516,13.18129,13.09516,15.87065,16.19516,16.20677,18.85065
200506,15.77,15.215,16.21533,12.917,15.32733,11.972,13.162,12.349,13.162,11.972,11.55,10.79867,11.82567,11.69533,11.91,7.36933,8.23067,10.38467,11.75833,11.59933,13.25767,13.894,12.55233,15.22533,12.80867,15.09133,14.53733,14.53733,16.426,14.63267,15.01833,13.05433,15.313,13.196,14.45167,14.13667,13.96867,14.744,14.49633,13.89833,14.55767,13.71033,14.674,15.054,15.08467,14.526,13.89833,13.71133,13.92033,14.27267,15.466,15.20367,15.686,14.10533,11.839,13.474,10.47967,11.33067,9.615,13.11,13.11567,14.584,12.88367,10.435,16.07633,14.744,15.69933,15.646,16.985,17.149,16.90367,16.985,16.82167,16.933,17.44267,17.558,16.92633,17.56833,16.996,15.97933,14.621,15.318,15.44067,15.40333,13.86333,14.151,15.24867,14.18567,14.12633,15.34767,14.05267,16.13867,15.349,16.07633,15.66833,17.31133,17.445,18.237,17.06033,17.135,15.916,13.25767,12.86767,16.832,12.86767,13.069,9.25767,12.92733,12.34433,11.46167,12.142,12.89133,14.79967,13.21967,14.80467,15.845,11.61867,13.078,13.69767,11.07333,8.45033,9.89267,13.77433,13.008,11.61833,13.387,13.663,14.79367,13.73833,11.64833,13.31533,11.88733,16.29233,16.44467,13.57067,14.152,16.352,15.09233,15.121,9.77633,11.58567,12.63867,14.121,15.83533,16.303,18.37133
200507,14.75548,14.49806,15.39355,12.0829,14.21871,12.86194,12.93129,12.17774,12.93129,12.86194,10.87806,10.03161,11.30452,11.25161,12.65323,10.55677,7.18613,9.56194,11.30806,11.13548,12.02839,12.42355,11.29903,13.53323,11.47258,12.56516,13.43548,13.43548,13.30161,13.28581,13.48968,11.28935,13.58032,11.25677,12.92548,12.74226,12.59645,13.97323,13.94839,12.44097,13.81258,11.95323,13.5229,14.06065,13.75129,13.73806,12.44097,12.07935,12.09161,12.46903,14.6771,13.69935,14.18323,12.73097,10.60355,12.02129,9.23871,9.98097,8.95258,12.85871,13.18871,13.84226,11.74387,9.08774,15.0729,13.7229,15.07065,15.04323,16.13387,16.31806,16.30258,16.13387,15.7071,16.17484,16.54677,16.6229,16.08516,16.58774,16.3,15.2071,12.55871,13.81613,13.83065,14.32968,12.21258,12.10839,13.53129,12.12258,12.50806,13.85355,12.37032,15.63613,14.96903,15.0729,15.27452,16.42,16.49774,17.09258,16.43226,16.26968,15.60194,12.02839,10.67774,16.1129,10.67774,10.92742,13.02645,10.97677,11.09355,10.07774,10.37258,11.57806,13.71516,11.95323,14.34387,14.74097,10.13097,11.62097,11.03323,9.92097,7.27742,8.68097,12.48161,11.71387,10.84806,12.31677,12.6029,13.77129,13.0329,10.53968,12.21742,10.74548,15.29516,15.60194,12.78774,12.74774,15.33968,14.22097,14.29419,8.71,11.00516,12.86839,12.58065,14.55903,15.35419,16.95129
200508,15.70387,15.47452,16.30032,12.29,14.86387,12.86645,13.52419,12.65452,13.52419,12.86645,11.64484,10.39226,12.18742,12.11935,12.50419,11.03065,7.28161,9.86194,12.26903,11.63226,12.79613,12.87226,12.05903,13.64,12.18839,13.04097,14.11161,14.11161,13.85129,13.45935,14.06677,11.58645,13.82871,11.92613,14.35065,14.21548,13.71355,14.74194,14.55581,12.92258,14.81226,12.63032,14.34548,15.06516,14.33903,14.51581,12.92258,12.54806,12.44516,12.60806,15.72194,14.15387,14.53387,13.35935,11.27903,12.57935,9.91129,10.78097,9.00839,12.76806,13.67226,14.80742,12.83387,9.65387,17.03097,14.04516,16.10548,16.55871,16.38452,16.36645,15.51194,16.38452,15.53935,17.06258,15.64548,15.35226,17.13774,16.57387,16.94935,15.70129,12.54,14.21742,14.18258,14.81065,12.19161,12.09,13.9571,12.12871,13.2,14.19581,12.84355,15.87226,15.35774,17.03097,15.52968,17.75161,16.93935,16.09387,16.63839,16.19452,15.4671,12.79613,12.13484,15.40968,12.13484,12.56,8.82323,11.81484,11.74419,10.44387,10.74516,12.96613,13.99645,13.18419,15.64516,15.81645,11.57032,12.33774,12.52097,10.61548,7.48548,8.96806,13.24613,12.58645,10.9229,12.90032,13.42355,14.8529,13.95968,11.10355,12.95871,11.27032,16.46516,16.78387,13.50581,14.19871,15.61548,14.87355,15.33097,9.41871,11.59226,13.25806,13.32258,14.99484,16.82387,17.73806
200509,16.03033,15.69767,16.717,12.728,14.95,12.075,13.61067,12.61867,13.61067,12.075,11.80133,10.55033,12.14333,12.12467,11.73233,6.83067,7.81767,10.35133,12.256,11.76333,13.27233,13.98433,12.93167,14.77467,13.269,14.97067,14.86033,14.86033,16.22567,14.185,15.22167,12.45633,14.76433,12.55267,15.35733,14.765,14.47,15.33967,14.64533,14.59133,14.94267,13.125,14.47467,15.08733,14.68633,14.96367,14.59133,14.499,14.763,14.63567,15.68767,14.66567,14.95433,13.76733,11.924,13.096,10.88667,11.48867,10.579,13.31233,13.60333,14.721,12.99067,10.74167,16.455,15.64167,16.05033,16.216,17.14767,17.51333,17.91567,17.14767,17.44767,17.45833,17.589,17.71833,17.08633,17.95667,16.98633,15.925,13.555,15.82067,16.005,15.09367,12.71067,12.788,15.707,13.42667,15.95333,15.78633,15.24567,15.99833,15.528,16.455,16.058,17.56533,17.85833,18.51333,17.33667,17.18333,16.06067,13.27233,12.845,16.87467,12.845,13.27067,8.80933,12.729,12.461,11.33467,11.889,13.469,15.687,13.85633,10.17,16.961,12.115,13.34,13.389,11.249,8.22,9.74167,14.145,13.30933,11.15933,14.49,14.23867,15.58533,14.491,11.94233,13.72233,12.11533,16.84067,17.04567,13.828,15.057,16.91567,15.689,16.02467,9.99533,11.837,13.081,16.32233,15.38333,16.59833,19.97033
200510,17.06548,18.31968,17.59613,13.28419,16.96968,12.97323,15.06903,13.63097,15.06903,12.97323,12.05161,10.86387,12.26419,12.42516,12.84871,7.37,8.31968,10.25355,12.46968,13.29645,14.50645,14.26871,12.90419,16.10032,13.3129,14.24774,16.4071,16.4071,16.59129,16.14097,15.43161,13.33677,15.15581,13.41581,16.99032,14.98452,14.87452,16.20419,17.37645,15.03613,16.00871,13.54,15.35452,16.46323,15.64097,15.25677,15.03613,15.06871,15.31194,15.83032,16.34097,15.91387,15.57129,14.77968,12.46871,14.0871,11.23452,11.47097,11.75742,14.00903,13.53258,15.56161,13.04032,11.24935,15.94452,16.54581,16.60226,16.07903,16.70484,16.88613,17.75645,16.70484,17.78484,17.55613,17.02774,17.11226,16.67516,17.29484,16.91484,16.08742,14.75613,16.83,17.05323,15.91258,13.5,14.09032,16.87065,14.52935,15.97065,16.05258,15.55161,15.97065,15.92806,15.94452,16.35935,17.35968,17.50871,17.83452,17.98677,18.00226,16.52839,14.50645,15.02161,16.45387,15.02161,13.65129,12.87742,12.64419,12.69871,11.65516,12.04742,12.73968,13.99968,13.30097,9.28097,15.89484,13.72452,14.23903,14.68161,12.13581,8.88323,10.40935,14.38613,13.11871,11.40032,13.79,14.41258,15.86806,14.86774,12.08613,13.77,12.2171,17.78774,17.40548,14.26387,15.72935,17.00645,15.93613,16.42258,10.12161,11.89,13.42516,16.24161,16.25516,16.41839,20.74613
200511,16.24067,16.90733,16.327,12.74067,16.23633,12.46767,14.48367,13.17267,14.48367,12.46767,11.61933,9.827,11.96833,12.161,12.31733,6.89467,7.04567,9.50033,12.24967,11.851,13.419,13.78,12.61167,14.82967,12.839,16.23333,15.42533,15.42533,15.96533,14.33967,15.33,13.64433,14.95167,13.81233,16.45033,14.43633,14.35667,15.15133,16.30433,13.69033,15.5,12.859,14.609,15.80433,14.95167,14.58067,13.69033,13.49333,13.62033,14.52633,15.59267,15.31967,15.287,14.05833,12.071,13.43767,11.03033,11.59967,10.95633,13.11233,14.154,15.30267,13.19233,10.94233,15.73233,14.893,15.769,15.856,16.28333,16.513,17.55533,16.28333,17.79167,16.77733,16.622,16.69533,16.26267,16.87533,16.606,15.73467,14.372,16.03967,16.23733,15.35367,13.27233,13.92633,15.96333,14.08967,15.17533,15.55967,14.87333,15.978,15.55733,15.73233,15.92967,16.904,17.018,17.37467,17.51567,17.53367,16.165,13.419,13.22567,16.11133,13.22567,13.42633,9.63433,12.34767,11.954,10.753,11.37933,13.32667,15.73867,13.60667,11.03,16.44733,12.24067,13.38167,13.082,10.79267,7.53467,9.31367,14.05767,12.78467,11.28433,14.538,13.96567,15.312,14.40267,12.17867,13.72533,12.375,16.731,16.54,13.65533,14.77433,16.35767,15.43133,15.81,9.34533,11.33167,13.105,15.29467,15.65767,15.92433,19.52067
200512,16.47903,16.0271,16.16742,13.65323,16.84161,12.23032,14.26226,13.18355,14.26226,12.23032,11.52,10.11581,11.78613,12.00839,12.33677,6.9429,7.72839,9.44,12.00065,12.38645,13.17645,13.32613,12.65129,14.92129,12.81161,13.53839,14.98968,14.98968,15.08839,15.10742,15.22323,13.58161,14.00484,13.84097,16.31645,14.61581,14.51613,14.97258,15.59968,13.24419,15.60161,12.66968,14.60548,15.57742,14.11323,14.49129,13.24419,12.88,12.98419,13.56194,15.34871,14.48419,14.6371,13.24548,11.66871,12.6871,10.55935,11.21387,9.7229,12.41032,14.58645,15.07387,12.55323,10.44548,16.35194,14.10742,15.96032,15.84548,16.44355,16.55097,17.25516,16.44355,17.0371,16.83871,16.85097,16.92258,16.4571,17.02129,16.89548,16.56839,17.13806,17.33935,17.72355,16.20677,15.68065,16.81097,17.55548,16.91065,16.31742,16.96613,16.48742,16.22903,15.74871,16.35194,15.92032,16.82258,16.88516,17.39774,17.52677,17.54742,16.19194,13.17645,14.55484,16.47,14.55484,13.63065,13.02839,13.08323,12.42323,11.3429,12.02323,13.2,14.74194,13.53839,14.64677,15.98355,14.23613,15.19065,14.79645,11.73032,8.44645,9.68194,13.77516,12.66516,11.99194,13.53226,13.60742,14.89613,14.04742,11.90419,13.83258,12.37935,16.54774,16.53839,12.94581,14.75226,16.55161,15.17871,15.59839,9.82,10.90419,13.07742,16.19613,16.71935,16.45839,18.90452
200601,16.08194,16.91226,15.88645,12.74452,16.00774,12.52,14.45452,13.20871,14.45452,12.52,11.06484,10.38516,11.24742,11.34806,12.33871,7.45871,8.2429,9.71613,11.28903,12.37129,12.66613,13.82387,12.77871,15.8271,12.98,13.87806,14.4729,14.4729,15.7829,15.69387,14.48258,12.55774,14.45258,12.48677,14.28097,13.89677,13.74581,14.46194,15.27194,13.51484,14.8671,12.63613,14.25613,15.06806,13.86065,14.05581,13.51484,13.43839,13.59742,14.06839,14.85613,14.14226,14.23774,13.05258,11.55871,12.57516,10.40903,11.04323,9.91032,12.21613,13.90968,14.46935,12.41484,10.30677,15.68161,14.45742,15.33516,16.08903,16.76516,17.17645,14.35194,16.76516,17.27258,16.09613,17.66871,17.86806,16.66452,17.38484,16.4229,15.22258,13.36774,16.98,17.19645,15.07161,12.67226,12.98677,16.49194,13.6729,16.9771,16.23581,16.19645,14.94355,14.19065,15.68161,14.33419,16.83258,17.10194,16.71806,16.86452,16.96065,14.52581,12.66613,13.74677,16.75871,13.74677,12.50226,12.05871,12.41742,12.18194,11.18032,11.61935,11.31129,14.42903,11.92935,9.37323,15.19484,13.22258,13.82613,14.26903,11.18129,8.53161,9.43968,13.53774,12.85935,10.4929,13.51645,13.52419,14.92484,13.96226,11.53355,13.28581,11.73613,16.49677,16.2571,13.12645,14.10226,15.57194,15.07645,15.34355,9.33806,10.51581,12.86548,17.36903,15.44742,15.33516,18.44452
200602,17.48929,17.6225,16.90036,14.38464,18.04964,12.07857,15.13821,13.86107,15.13821,12.07857,12.01357,11.17107,12.31821,12.34143,12.15429,8.07929,8.875,10.45821,12.39571,13.11607,14.09679,14.66679,13.30679,16.41714,13.5475,14.65571,15.36786,15.36786,16.82786,16.52036,15.3575,13.3975,15.42893,13.39607,15.4575,15.07643,14.86714,15.48179,16.26214,14.295,16.06714,13.56857,15.25321,16.15286,14.87964,15.12714,14.295,14.11821,14.315,14.65536,15.87286,15.12929,15.40786,13.98714,12.26143,13.3925,11.09571,11.80679,10.16357,12.87321,14.75929,15.53464,13.29571,10.97857,17.04679,15.18357,16.39464,17.72393,17.05929,17.28821,13.99714,17.05929,18.09964,16.77429,17.57107,17.675,16.96643,17.43714,17.17821,16.74,18.00143,18.13393,18.77071,17.02929,16.39179,17.89143,18.44607,18.06607,18.46179,18.38464,18.33429,16.43786,16.03464,17.04679,16.09357,17.31679,17.52179,18.35321,18.66321,18.67607,16.21393,14.09679,14.67786,16.98357,14.67786,13.29107,13.19714,13.73143,13.29107,12.22893,12.855,12.18821,15.50536,12.82786,10.5875,16.39429,14.39321,15.02036,15.44929,12.37036,9.43036,10.48429,14.25321,13.44179,11.09571,14.35786,14.04429,15.64036,14.65286,12.25536,14.11821,12.54571,17.47893,17.24214,14.02107,15.24607,16.74464,16.12857,16.10857,10.56393,11.67393,13.46,18.43036,17.6375,16.5975,19.36893
200603,15.17129,14.83323,15.86323,12.69226,14.41226,12.18516,13.05323,12.28355,13.05323,12.18516,11.27226,10.60387,11.60516,11.51968,11.94129,7.17935,8.20613,10.41129,11.59484,11.54452,13.14419,14.04677,12.37387,15.41258,12.71194,15.21806,14.31161,14.31161,16.31935,14.69,14.95452,12.69839,15.41355,12.70742,14.81194,14.39226,13.9129,14.68355,13.91226,13.5671,14.36903,13.07935,13.98935,14.58935,14.2771,14.23806,13.5671,13.40258,13.7529,13.72516,15.08806,14.22935,14.43645,13.46484,12.04032,13.19,11.04968,11.66548,11.00419,12.68903,12.74581,14.03419,13.00871,10.94903,15.43129,14.67194,15.88871,16.46097,16.07129,16.46161,13.26613,16.07129,12.56903,15.64452,16.81065,16.96097,16.01548,16.68419,15.9429,15.00194,13.36355,15.17,14.93871,14.65323,12.8571,13.11129,14.99065,12.75032,12.56484,14.49581,12.56097,14.95387,14.36355,15.43129,14.47032,16.42226,16.57774,17.61581,16.56613,16.3471,14.68645,13.14419,13.50323,16.07484,13.50323,13.67774,11.05,13.31258,12.7929,11.7829,12.38774,13.41065,14.64839,13.59548,15.18161,15.90323,12.68935,13.50613,14.7771,10.82355,8.26581,10.09032,13.54516,12.68871,17.04258,13.68968,13.48581,14.87742,13.97774,11.63806,13.31548,11.85484,15.85452,15.95226,13.64645,14.47161,16.41355,15.86452,15.33903,9.52548,11.48871,12.85355,12.55,14.54774,15.02161,18.45839
200604,15.62033,14.71833,15.91167,12.473,14.91433,11.61333,12.67,12.11,12.67,11.61333,11.69533,11.26933,11.98067,11.87767,11.44633,8.02667,9.10533,11.282,11.96167,12.16967,13.44267,13.76267,11.64667,14.62567,12.12767,14.598,14.63533,14.63533,15.435,14.45367,14.805,12.156,14.89567,12.13,15.091,14.751,14.00333,14.86067,13.47033,14.739,14.38467,13.18367,14.40467,14.46033,14.33133,14.37867,14.739,14.851,15.03433,14.69467,14.88867,14.03033,14.22633,13.74367,12.56233,13.758,11.47767,11.76367,11.72033,12.09733,12.32967,14.27067,13.008,11.508,15.773,15.445,15.814,16.22667,16.78233,15.99867,14.04133,16.78233,13.57367,16.46267,16.34733,16.18833,16.703,16.456,16.19733,15.83333,14.31533,15.59667,15.59233,14.99433,13.40767,14.08633,15.58767,13.96467,14.812,15.37867,14.562,14.36,13.46933,15.773,13.81167,17.026,17.41833,15.005,16.04233,15.29267,14.048,13.44267,13.16633,16.751,13.16633,13.296,10.536,12.71767,13.06867,12.04367,12.24233,13.50367,15.398,13.497,10.93033,16.18567,13.03067,13.977,13.89667,11.57367,9.245,11.051,14.08767,12.755,11.83067,14.64733,14.271,15.296,14.72167,12.37267,13.79667,12.55033,15.90633,16.17067,14.09833,14.98533,15.78333,16.40233,15.889,10.52567,12.737,13.13,14.95967,14.63367,14.81967,18.78667
200605,15.6571,15.11613,15.93452,13.0429,15.33419,12,13.12452,12.45677,13.12452,12,12.49484,11.93258,13.11032,12.78516,11.93323,8.54581,9.47903,11.66548,12.99226,12.43742,13.97097,14.29387,12.59613,15.50484,12.89323,15.45548,14.28097,14.28097,15.8429,15.20613,14.86161,12.41387,15.49452,12.30516,15.01129,14.98097,14.26387,14.79419,13.97452,14.07419,14.46129,13.5929,14.16774,14.6229,14.28032,14.42194,14.07419,14.01194,14.10323,14.56065,15.24581,14.56968,14.47258,13.69613,12.8071,13.42323,11.96677,12.42871,10.76613,12.46968,12.71935,14.20194,13.54419,11.82516,15.88677,14.76774,15.94968,16.30355,16.26806,16.68323,14.44129,16.26806,13.98097,16.22097,16.80581,16.92032,16.25742,16.84419,16.31355,15.65,15.00871,15.92581,16.16161,15.2471,14.0529,14.68516,15.9,14.84871,15.40097,15.93355,15.24968,15.1029,14.90871,15.88677,15.0071,16.40032,16.61097,17.47677,16.60774,16.49774,15.05516,13.97097,13.32355,16.22742,13.32355,13.63226,10.67065,13.12129,13.09774,12.19484,12.54419,13.41387,14.79935,13.66032,10.79903,15.91806,12.9129,13.62258,13.88935,11.84677,9.44742,10.7171,13.75,12.45355,11.89774,13.93419,13.8129,14.82032,14.35484,12.20677,14.07323,12.79355,16.02419,16.24387,14.13903,14.93581,16.40677,15.66677,15.74097,10.76161,13.20742,12.94516,15.42387,15.63968,15.50548,18.64194
200606,15.099,14.65733,15.447,12.79267,14.70467,11.94267,12.86033,12.17367,12.86033,11.94267,11.56067,11.16033,11.817,11.63333,11.84567,8.21467,9.00567,10.82233,11.69567,11.61733,13.129,13.67833,12.30967,14.95233,12.55933,14.71033,13.95733,13.95733,15.88867,14.41833,14.63667,12.74467,15.06567,12.859,14.015,13.72367,13.55167,14.145,14.11833,13.28333,14.14067,13.42333,14.287,14.58667,14.63133,14.03767,13.28333,13.09,13.255,13.63067,15.00733,14.73033,15.17033,13.74833,11.78433,13.27233,10.549,11.33667,9.77033,13.09433,12.89333,14.19733,12.784,10.49667,15.20367,14.00967,14.93,14.76567,16.216,16.377,16.16567,16.216,16.12067,16.107,16.75767,16.87567,16.16433,16.76233,16.16133,15.33967,14.163,14.79267,14.89233,14.84667,13.54067,13.738,14.66833,13.74167,13.62133,14.78233,13.56133,15.26633,14.53567,15.20367,14.772,16.426,16.557,17.38933,16.30933,16.38267,15.03533,13.129,12.71733,16.172,12.71733,12.91233,9.55133,12.992,12.558,11.77433,12.32167,12.877,14.50167,13.147,14.84333,15.606,11.707,13.102,13.73033,11.23467,9.07233,10.36767,13.542,12.79967,11.469,13.173,13.38467,14.49767,13.53367,11.522,13.12267,11.76333,15.53,15.66333,13.42533,13.73067,16.03467,15.13733,14.819,10.17133,11.74933,12.58,13.624,15.206,15.428,17.72033
200607,15.29742,15.08839,15.93484,12.71806,14.75387,13.61032,13.57774,12.88387,13.57774,13.61032,11.52935,10.84613,11.97677,11.89613,13.36806,11.84387,7.97194,10.39387,11.9571,11.83645,12.69226,13.10194,11.91806,14.24613,12.10419,13.18032,14.00419,14.00419,13.94742,14.02968,14.23161,11.90839,14.33258,11.86935,13.58065,13.38613,13.22355,14.5471,14.67032,12.89806,14.49548,12.60355,14.21194,14.72323,14.41323,14.35581,12.89806,12.51387,12.50677,12.92226,15.37677,14.35,14.84097,13.39097,11.22903,12.64613,9.85194,10.60484,9.61323,13.66387,13.88065,14.54677,12.41806,9.68645,15.4929,14.17935,15.5471,15.46968,16.64419,16.83774,16.84742,16.64419,16.25,16.62484,17.05484,17.13484,16.59032,17.07484,16.71419,15.68742,13.06032,14.28613,14.29258,14.87742,12.76903,12.60871,14.00516,12.60645,12.96129,14.29419,12.8271,16.04258,15.38774,15.4929,15.69323,16.86935,16.96129,17.58194,16.9171,16.74806,15.99968,12.69226,11.37065,16.63161,11.37065,11.63355,14.21258,11.64097,11.81935,10.8,11.06839,12.36484,14.4129,12.72548,15.29839,15.61613,10.81548,12.36903,11.83065,10.63516,8.00065,9.41645,12.98742,12.18806,11.33,12.85419,13.09742,14.2829,13.54677,10.99226,12.68839,11.20032,15.83355,16.13742,13.49677,13.39194,16.19903,14.93484,14.80645,9.40097,11.76968,13.59903,13.04097,15.03742,15.78677,17.42258
200608,15.57,15.31226,16.06387,12.27548,14.74839,12.82677,13.3671,12.5229,13.3671,12.82677,11.59548,10.33613,12.14548,12.07742,12.46774,10.95516,7.24387,9.82355,12.22935,11.58,12.76871,12.77613,11.94226,13.56548,12.07097,12.93839,13.84935,13.84935,13.63323,13.37129,13.81903,11.37871,13.68194,11.68032,14.06903,13.9171,13.41871,14.45452,14.19,12.63032,14.43355,12.28871,13.97613,14.67677,13.97677,14.13903,12.63032,12.26968,12.17742,12.33452,15.29806,13.79742,14.18,13.01935,10.98613,12.26581,9.62516,10.4829,8.75161,12.43968,13.36065,14.43645,12.49806,9.3771,16.90129,13.76452,15.89323,16.30258,16.29065,16.26387,15.40613,16.29065,15.4371,17.02581,15.70161,15.40645,17.05161,16.54548,16.99419,15.7929,12.56613,14.34355,14.32548,14.77,12.20419,12.11581,13.99839,12.16226,13.2629,14.33097,12.90161,15.72452,15.17645,16.90129,15.28774,17.60355,16.78226,16.09387,16.65645,16.2171,15.31548,12.76871,11.90097,15.48129,11.90097,12.31194,8.70871,11.78613,11.75161,10.44065,10.70903,12.7671,13.77323,12.97871,15.27419,15.63226,11.46806,12.2529,12.42161,10.57419,7.44516,8.94613,13.02226,12.35613,10.70226,12.68839,13.19516,14.60677,13.72032,10.88903,12.73484,11.06161,16.23065,16.54484,13.15742,13.90774,15.42903,14.87935,15.08065,9.38194,11.56,13.22065,13.39355,15.03516,16.69742,17.46452
200609,15.874,15.595,16.51833,12.82233,14.81967,12.231,13.653,12.70433,13.653,12.231,11.93133,10.912,12.26367,12.21033,11.85967,7.441,8.39367,10.76867,12.34067,11.90633,13.32367,14.027,12.968,14.785,13.30467,14.922,14.758,14.758,16.156,14.231,15.16033,12.48033,14.79133,12.54,15.273,14.695,14.40467,15.221,14.602,14.41333,14.885,13.12367,14.42167,14.993,14.59933,14.854,14.41333,14.31467,14.552,14.44833,15.614,14.57467,14.84167,13.72367,12.01733,13.107,11.03133,11.60333,10.78633,13.433,13.597,14.66,13.057,10.88133,16.246,15.40233,15.851,15.98267,16.98867,17.355,17.77333,16.98867,17.33433,17.272,17.448,17.583,16.92933,17.803,16.788,15.77067,13.47433,15.68633,15.847,15.005,12.70767,12.728,15.537,13.34367,15.79467,15.62367,15.09933,15.79067,15.317,16.246,15.821,17.385,17.67733,18.34733,17.209,17.05967,15.83567,13.32367,12.908,16.728,12.908,13.32733,9.07267,12.84867,12.67633,11.61133,12.08433,13.588,15.589,13.93767,10.29067,16.94867,12.23233,13.41833,13.514,11.48467,8.698,10.12433,14.05433,13.23033,11.10233,14.40433,14.11167,15.46333,14.429,11.915,13.67967,12.09967,16.64867,16.84533,13.879,14.982,16.854,15.75767,15.911,10.339,12.07767,13.23133,16.16467,15.24833,16.39533,19.62033
200610,17.34226,18.65355,17.75065,13.99419,17.28226,13.82129,15.64548,14.36774,15.64548,13.82129,12.8371,12.13194,13.03742,13.12806,13.63226,9.22226,10.08806,11.5929,13.17581,14.19677,15.23226,14.96548,13.49742,16.81774,13.92645,14.74839,16.73839,16.73839,17.04613,16.95097,15.92968,13.85903,15.80097,13.89806,17.44677,15.38323,15.25871,16.47839,17.89194,15.09065,16.41161,14.01968,15.7829,16.79323,16.00097,15.49645,15.09065,15.11032,15.31516,15.90935,16.68323,16.25839,15.88129,15.23419,13.16419,14.64516,12.02452,12.17645,12.77452,14.8629,14.06129,16.00387,13.69387,12.02581,16.17806,16.55452,16.6929,16.16742,16.98774,17.17903,18.1071,16.98774,18.18645,17.87871,17.41903,17.51581,16.96194,17.69129,17.25355,16.38581,15.14065,17.20935,17.38935,16.29806,14.01516,14.49806,17.13839,14.90226,16.26194,16.35581,15.84935,16.1471,16.01581,16.17806,16.4429,17.65484,17.81806,18.31194,18.52161,18.54194,16.68,15.23226,15.80548,16.78871,15.80548,14.33871,14.38742,13.48968,13.77355,12.82516,13.03581,13.53645,14.44516,14.04129,9.92419,16.58645,14.72742,15.17097,15.73355,13.20258,10.46032,11.80581,14.83484,13.53581,11.79774,14.24129,14.7871,16.29871,15.37774,12.55871,14.26613,12.71258,17.96613,17.56355,14.91548,16.15,17.62742,16.85258,16.8829,11.35903,12.90968,14.25839,16.54355,16.57774,16.67548,20.86774
